rep,start,end,peak_idx,peak_time,rms,mdf,env_peak,rep_duration,is_fatigued,file_id,rms_rel_base,rms_delta_base,mdf_rel_base,mdf_delta_base,env_peak_rel_base,env_peak_delta_base,rep_duration_rel_base,rep_duration_delta_base,rms_diff1,rms_roll3_mean,mdf_diff1,mdf_roll3_mean,env_peak_diff1,env_peak_roll3_mean,peak_time_diff1
5,21531,27210,24130,12.065,1306.3452538247839,62.5,2182.216798143902,5679,0,03-01,1.1171652400892893,137.00592339658579,1.0212765957279928,1.3020833333333357,1.2799683065057905,477.3177103689111,1.0778818170313023,410.33333333333303,-82.22880322162223,1273.6603921805265,3.90625,60.546875,144.1122190199037,2029.0326484747723,2.5984999999999996
6,27210,34219,30290,15.145,1196.6000749592558,60.546875,2075.0221616101694,7009,0,03-01,1.0233129458837682,27.260744531057753,0.9893617021114931,-0.6510416666666643,1.2170938306483565,370.1230738351785,1.3303176009107938,1740.333333333333,-109.74517886552803,1297.1731286101485,-1.953125,60.546875,-107.19463653373259,2098.4478462926895,3.08
7,34219,41122,38149,19.0745,1319.1295212853865,58.59375,2087.4118771916983,6903,0,03-01,1.128098137947014,149.79019085718846,0.9574468084949933,-2.6041666666666643,1.2243609561165807,382.5127894167074,1.3101986587369396,1634.333333333333,122.52944632613071,1274.024950023142,-1.953125,60.546875,12.38971558152889,2114.8836123152564,3.929500000000001
8,41122,47493,44095,22.0475,1341.037077884113,60.546875,2489.271372682344,6371,1,03-01,1.1468331244719994,171.69774745591485,0.9893617021114931,-0.6510416666666643,1.460069625545728,784.3722849073531,1.209224345185143,1102.333333333333,21.907556598726387,1285.588891376252,1.953125,59.895833333333336,401.8594954906457,2217.235137161404,2.972999999999999
9,47493,54243,50891,25.4455,1303.0274311738563,56.640625,2256.7738841781493,6750,1,03-01,1.1143278920547288,133.68810074565818,0.9255319148784935,-4.557291666666664,1.3236993909839372,551.8747964031584,1.281159053523735,1481.333333333333,-38.009646710256675,1321.0646767811186,-3.90625,58.59375,-232.49748850419473,2277.8190446840636,3.3979999999999997
10,54243,60902,57595,28.7975,1304.8235556586583,56.640625,2287.4650675073244,6659,1,03-01,1.11586390853691,135.4842252304602,0.9255319148784935,-4.557291666666664,1.3417011504717737,582.5659797323335,1.2638871314688223,1390.333333333333,1.7961244848020215,1316.2960215722094,0.0,57.942708333333336,30.691183329175146,2344.503441455939,3.3520000000000003
11,60902,67182,64209,32.1045,1405.3211240686562,58.59375,2199.6813825389218,6280,1,03-01,1.2018077965040674,235.98179364045814,0.9574468084949933,-2.6041666666666643,1.2902120707967326,494.78229476393085,1.1919524231302303,1011.333333333333,100.49756840999794,1337.724036967057,1.953125,57.291666666666664,-87.78368496840267,2247.973444741465,3.307000000000002
12,67182,74838,70155,35.0775,1281.213766873732,44.921875,2258.4818961484484,7656,1,03-01,1.0956732006982706,111.874436445534,0.7340425531794948,-16.276041666666664,1.324701216829552,553.5828083734575,1.4531190687078095,2387.333333333333,-124.10735719492413,1330.4528155336823,-13.671875,53.385416666666664,58.80051360952666,2248.5427820648983,2.972999999999999
13,74838,83600,79521,39.7605,441.54344099484865,31.25,1902.6367412294424,8762,1,03-01,0.37760077806737513,-727.7958894333494,0.5106382978639964,-29.947916666666664,1.1159820278345016,197.73765345445145,1.6630393521444393,3493.333333333333,-839.6703258788834,1042.6927773124123,-13.671875,44.921875,-355.84515491900606,2120.2666733056044,4.683
1,0,4508,1936,0.968,1380.3977136968315,66.40625,1866.2507216556735,4508,0,03-02,1.0842162919947327,107.22212697316922,0.9999999999849412,0.0,0.9999084443743043,-0.17088139667953328,0.8001419950300318,-1126.0,0.0,1380.3977136968315,0.0,66.40625,0.0,1866.2507216556735,0.0
2,4508,10626,7081,3.5405,1137.8852481155945,68.359375,1662.483002614783,6118,0,03-02,0.893737878718589,-135.2903386080677,1.0294117646903806,1.953125,0.8907328332971828,-203.93860043757013,1.0859069932550431,484.0,-242.51246558123694,1259.141480906213,1.953125,67.3828125,-203.7677190408906,1764.366862135228,2.5725000000000002
3,10626,16902,14171,7.0855,1301.2437983585608,64.453125,2070.5310848866025,6276,0,03-02,1.022045829284322,28.06821163489849,0.9705882352795017,-1.953125,1.1093587223269055,204.10948183424944,1.1139510117143923,642.0,163.3585502429662,1273.1755867236623,-3.90625,66.40625,408.04808227181957,1866.421603052353,3.5449999999999995
4,16902,21895,19633,9.8165,1509.3386711613414,66.40625,2294.2264750055474,4993,0,03-02,1.1854913704748502,236.16308443767912,0.9999999999849412,0.0,1.2292112731937583,427.8048719531944,0.8862264820729701,-641.0,208.09487280278063,1316.155905878499,1.953125,66.40625,223.69539011894494,2009.080187502311,2.731
5,21895,27148,24157,12.0785,1362.1266509128398,62.5,2209.137318473367,5253,0,03-02,1.0698655119652511,88.95106418917749,0.9411764705740623,-3.90625,1.1836218113095947,342.715715421014,0.9323748668794937,-381.0,-147.21202024850163,1390.9030401442471,-3.90625,64.453125,-85.08915653218037,2191.298292788506,2.2620000000000005
6,27148,33576,30139,15.0695,1423.770244733846,62.5,2443.978263195864,6428,0,03-02,1.1182827094545535,150.59465801018382,0.9411764705740623,-3.90625,1.3094459789779884,577.5566601435112,1.1409300674474367,794.0,61.643593821006334,1431.745188936009,0.0,63.802083333333336,234.84094472249717,2315.78068555826,2.9909999999999997
7,33576,39904,37014,18.507,1534.4803016450255,56.640625,2339.483514940558,6328,0,03-02,1.2052385528319693,261.30471492136326,0.8529411764577439,-9.765625,1.2534592993958622,473.06191188820503,1.123180688675697,694.0,110.71005691117944,1440.1257324305705,-5.859375,60.546875,-104.49474825530615,2330.8663655365963,3.4375000000000018
8,39904,47135,42794,21.397,1461.5650841295121,58.59375,2381.5358850395355,7231,1,03-02,1.1479681980782366,188.38949740584985,0.8823529411631833,-7.8125,1.2759903127693586,515.1142819871825,1.2834575789845075,1597.0,-72.9152175155134,1473.2718768361276,1.953125,59.244791666666664,42.05237009897746,2388.332554391986,2.889999999999997
9,47135,55795,51476,25.738,1508.0898350022676,50.78125,2378.7104744810463,8660,1,03-02,1.1845104875769252,234.91424827860533,0.7647058823414256,-15.625,1.274476501230815,512.2888714286933,1.53709620163267,3026.0,46.524750872755476,1501.3784069256017,-7.8125,55.338541666666664,-2.8254105584892386,2366.57662482038,4.341000000000001
10,55795,64224,60114,30.057,1406.6118956593384,56.640625,2104.31383206927,8429,1,03-02,1.104805896630449,133.43630893567615,0.8529411764577439,-9.765625,1.1274589988814638,237.8922290169171,1.4960951366699509,2795.0,-101.47793934292918,1458.7556049303728,5.859375,55.338541666666664,-274.39664241177616,2288.1867305299506,4.318999999999999
11,64224,71181,68334,34.167,1571.7130584751103,46.875,2385.7548485131833,6957,1,03-02,1.2344825606642817,298.53747175144804,0.7058823529305467,-19.53125,1.2782507685349507,519.3332454608303,1.2348242811499406,1323.0,165.1011628157719,1495.4715963789056,-9.765625,51.432291666666664,281.4410164439132,2289.593051687833,4.110000000000003
12,71181,78474,74029,37.0145,1628.2167554814998,44.921875,2317.153603417899,7293,1,03-02,1.2788626898432816,355.04116875783757,0.6764705882251072,-21.484375,1.2414952761086646,450.7320003655459,1.2944621938229863,1659.0,56.50369700638953,1535.5139032053164,-1.953125,49.479166666666664,-68.60124509528441,2269.0740946667843,2.8474999999999966
13,78474,86600,82919,41.4595,467.0814613663693,52.734375,1010.3859249106033,8126,1,03-02,0.36686335037885126,-806.094125357293,0.794117647046865,-13.671875,0.5413492445960082,-856.0356781417497,1.4423145189915791,2492.0,-1161.1352941151306,1222.3370917743266,7.8125,48.177083333333336,-1306.7676785072956,1904.4314589472285,4.445
1,0,11389,9141,4.5705,885.9619547330028,66.40625,1922.0330366202909,11389,0,03-04,0.7305468771797332,-326.7760397849081,0.9714285714143608,-1.953125,0.9429420325586454,-116.30333004263957,1.6884265665148712,4643.666666666667,0.0,885.9619547330028,0.0,66.40625,0.0,1922.0330366202909,0.0
2,11389,15799,13638,6.819,1381.6067997945402,72.265625,1959.9541406299722,4410,0,03-04,1.1392459097008987,168.86880527662925,1.0571428571273926,3.90625,0.961545980675288,-78.38222603295822,0.6537853330696797,-2335.333333333333,495.64484506153735,1133.7843772637716,5.859375,69.3359375,37.92110400968136,1940.9935886251315,2.2485
3,15799,20236,17960,8.98,1370.6452290261898,66.40625,2233.0219227385287,4437,0,03-04,1.1302072131168943,157.90723450827886,0.9714285714143608,-1.953125,1.095511986764595,194.68555607559824,0.6577881004150042,-2308.333333333333,-10.961570768350384,1212.737994517911,-5.859375,68.359375,273.06778210855646,2038.3363666629305,2.1610000000000005
4,20236,24520,22513,11.2565,1387.4315417957544,68.359375,2231.5097275167327,4284,0,03-04,1.1440488778832594,174.69354727784344,0.9999999999853714,0.0,1.0947701095913633,193.17336085380225,0.6351057521248317,-2461.333333333333,16.786312769564574,1379.894523538828,1.953125,69.01041666666667,-1.5121952217959915,2141.495263628411,2.2765000000000004
5,24520,29099,26527,13.2635,1442.405936917694,64.453125,2128.402675455004,4579,0,03-04,1.189379687481377,229.667942399783,0.9428571428433502,-3.90625,1.0441861854912993,90.06630879207364,0.6788396916385632,-2166.333333333333,54.97439512193955,1400.1609025798791,-3.90625,66.40625,-103.10705206172861,2197.6447752367553,2.0069999999999997
6,29099,35397,31671,15.8355,1249.7378825432831,58.59375,2058.1639516113833,6298,1,03-04,1.0305093830584982,36.99988802537223,0.8571428571303183,-9.765625,1.009727337092996,19.827584948452795,0.9336825459575607,-447.33333333333303,-192.66805437441076,1359.8584537522438,-5.859375,63.802083333333336,-70.23872384362085,2139.35878486104,2.571999999999999
7,35397,42478,39123,19.5615,1293.8881714829574,60.546875,2166.4853953076467,7081,1,03-04,1.0669148466781884,81.15017696504651,0.8857142857013289,-7.8125,1.0628694217203478,128.14902864471628,1.0497627989719733,335.66666666666697,44.15028893967428,1328.677330314645,1.953125,61.197916666666664,108.32144369626349,2117.6840074580114,3.725999999999999
8,42478,47946,45834,22.917,1453.44577460293,58.59375,2356.5398942698366,5468,1,03-04,1.1984829214322645,240.70778008501907,0.8571428571303183,-9.765625,1.1561094296358447,318.20352760690616,0.8106345127494351,-1277.333333333333,159.55760311997255,1332.3572762097235,-1.953125,59.244791666666664,190.05449896218988,2193.7297470629555,3.355500000000003
9,47946,53344,50058,25.029,1549.9426902185958,58.59375,2064.398496223714,5398,1,03-04,1.2780523882518027,337.20469570068485,0.8571428571303183,-9.765625,1.012785980756669,26.06212956078366,0.800256967780075,-1347.333333333333,96.49691561566578,1432.4255454348277,0.0,59.244791666666664,-292.1413980461225,2195.807928600399,2.1119999999999983
10,53344,60863,56630,28.315,1463.3133639120895,52.734375,2157.519453748748,7519,1,03-04,1.2066195423295705,250.57536939417855,0.7714285714172865,-15.625,1.0584707651955798,119.18308708581776,1.1146965803516828,773.666666666667,-86.6293263065063,1488.9006095778716,-5.859375,56.640625,93.1209575250341,2192.8192814141,3.2860000000000014
11,60863,68040,65097,32.5485,1387.6462701775333,58.59375,2497.692367322677,7177,1,03-04,1.1442259387016303,174.9082756596224,0.8571428571303183,-9.765625,1.225358291286613,459.35600065974654,1.0639948606442384,431.66666666666697,-75.66709373455615,1466.9674414360727,5.859375,56.640625,340.1729135739288,2239.8701057650464,4.233499999999996
12,68040,73530,70983,35.4915,1436.3775365059034,41.015625,2152.402529113182,5490,1,03-04,1.1844087865621045,223.63954198799252,0.5999999999912228,-27.34375,1.0559604216039864,114.06616245025157,0.8138960268826625,-1255.333333333333,48.73126632837011,1429.1123901985086,-17.578125,50.78125,-345.289838209495,2269.204783394869,2.943000000000005
13,73530,78767,76077,38.0385,751.2286586657431,41.015625,1101.3395452144819,5237,1,03-04,0.6194484398616974,-461.50933585216785,0.5999999999912228,-27.34375,0.5403129548323781,-936.9968214484486,0.7763886143505471,-1508.333333333333,-685.1488778401604,1191.75082178306,0.0,46.875,-1051.0629838987002,1917.144813883447,2.546999999999997
14,78767,82600,81458,40.729,477.9462633674847,64.453125,750.9953055068275,3833,1,03-04,0.3941051286655568,-734.7917311504262,0.9428571428433502,-3.90625,0.3684354151694569,-1287.341061156103,0.5682447123936695,-2912.333333333333,-273.2823952982584,888.5174861797103,23.4375,48.828125,-350.3442397076543,1334.9124599448305,2.6905
1,0,5654,3165,1.5825,562.9241197509481,41.015625,1431.710758630995,5654,0,04-01,0.8389754384586077,-108.0420300857279,0.9843749999763751,-0.6510416666666643,0.9893298923650061,-15.441267886148125,1.0988598082402632,508.66666666666697,0.0,562.9241197509481,0.0,41.015625,0.0,1431.710758630995,0.0
2,5654,10553,8144,4.072,587.3376402092032,48.828125,1068.8645639057092,4899,0,04-01,0.8753610600941573,-83.6285096274728,1.1718749999718752,7.161458333333336,0.738598671265661,-378.28746261143397,0.9521249028243809,-246.33333333333303,24.413520458255107,575.1308799800756,7.8125,44.921875,-362.84619472528584,1250.2876612683522,2.4895
3,10553,15436,12963,6.4815,862.6366895498769,35.15625,1840.880757014726,4883,0,04-01,1.2856635014427642,191.67053971320092,0.8437499999797501,-6.510416666666664,1.2720714363672603,393.7287304975828,0.9490152889347728,-262.33333333333303,275.2990493406737,670.966149836676,-13.671875,41.666666666666664,772.0161931090167,1447.1520265171432,2.4094999999999995
4,15436,20290,17910,8.955,801.4985959001223,33.203125,2149.688282035497,4854,0,04-01,1.1945440110414296,130.5324460634463,0.7968749999808751,-8.463541666666664,1.4854612664349167,702.536255518354,0.9433791137598581,-291.33333333333303,-61.13809364975464,750.4909752197341,-1.953125,39.0625,308.8075250207712,1686.4778676519775,2.4735000000000005
5,20290,25057,22671,11.3355,748.6832271910251,52.734375,1293.3699100514384,4767,0,04-01,1.1158286112826272,77.71707735434916,1.2656249999696252,11.067708333333336,0.8937346500929101,-153.7821164657048,0.9264705882351141,-378.33333333333303,-52.81536870909713,804.2728375470082,19.53125,40.364583333333336,-856.3183719840588,1761.3129830338873,2.3804999999999996
6,25057,29875,27443,13.7215,929.5039078515365,37.109375,1954.530724507349,4818,0,04-01,1.3853216113456803,258.5377580148605,0.8906249999786251,-4.557291666666664,1.3506049735562076,507.37869799020586,0.9363824825082399,-327.33333333333303,180.82068066051136,826.561910314228,-15.625,41.015625,661.1608144559107,1799.1963055314282,2.386000000000001
7,29875,36496,32308,16.154,870.045958394964,54.6875,1452.409281959613,6621,0,04-01,1.2967061879432378,199.07980855828805,1.3124999999685,13.020833333333336,1.003632828718154,5.257255442469841,1.2867970976934529,1475.666666666667,-59.457949456572464,849.411031145842,17.578125,48.177083333333336,-502.121442547736,1566.7699721728002,2.432499999999999
8,36496,42976,40685,20.3425,955.5324115854734,44.921875,1765.7024241792299,6480,0,04-01,1.4241141849207166,284.5662617487974,1.0781249999741251,3.2552083333333357,1.2201222759073356,318.55039766208665,1.2593936252912814,1334.666666666667,85.48645319050934,918.3607592773246,-9.765625,45.572916666666664,313.2931422196168,1724.2141435487308,4.188500000000001
9,42976,48328,45267,22.6335,790.7345120317368,54.6875,1202.7490683520437,5352,0,04-01,1.1785013479786364,119.76836219506083,1.3124999999685,13.020833333333336,0.8311145244676645,-244.40295816509956,1.0401658460739103,206.66666666666697,-164.79789955373656,872.104294004058,9.765625,51.432291666666664,-562.9533558271862,1473.6202581636287,2.2910000000000004
10,48328,54790,51389,25.6945,815.8866302799165,39.0625,2005.8061778667295,6462,1,04-01,1.2159877670092605,144.92048044324054,0.9374999999775001,-2.6041666666666643,1.3860369478199963,558.6541513495863,1.2558953096654724,1316.666666666667,25.152118248179704,854.0511846323756,-15.625,46.223958333333336,803.0571095146859,1658.0858901326676,3.061
11,54790,60811,58191,29.0955,800.251956955857,52.734375,2017.685553924738,6021,1,04-01,1.1926860351292814,129.28580711918107,1.2656249999696252,11.067708333333336,1.394245744021312,570.5335274075949,1.170186576833149,875.666666666667,-15.634673324059463,802.2910330891701,13.671875,48.828125,11.879376058008575,1742.0802667145038,3.401
12,60811,69600,63432,31.716,565.0866373476638,42.96875,1165.0018546001297,8789,1,04-01,0.8421984290628861,-105.8795124890122,1.0312499999752502,1.3020833333333357,0.8050307315694616,-282.1501719170135,1.7081497797353509,3643.666666666667,-235.16531960819327,727.0750748611458,-9.765625,44.921875,-852.6836993246084,1729.4978621305324,2.6205
1,0,8564,6470,3.235,473.9764945517246,56.640625,1193.5284837181546,8564,0,05-05,0.8368612604674636,-92.39754728900834,0.966666666650169,-1.953125,1.0505734600334897,57.455158889391896,1.4388440860212635,2612.0,0.0,473.9764945517246,0.0,56.640625,0.0,1193.5284837181546,0.0
2,8564,13058,10658,5.329,726.8791006409095,64.453125,1455.2165154174797,4494,0,05-05,1.2833905633761866,160.50505880017658,1.0999999999812267,5.859375,1.2809177749469118,319.14319058871706,0.7550403225805182,-1458.0,252.90260608918493,600.4277975963171,7.8125,60.546875,261.68803169932517,1324.3724995678172,2.094
3,13058,17856,15459,7.7295,498.2665303295648,54.6875,759.474975350654,4798,0,05-05,0.879748176151053,-68.10751151116818,0.9333333333174045,-3.90625,0.668508765016958,-376.59834947810873,0.8061155913977139,-1154.0,-228.61257031134477,566.374041840733,-9.765625,58.59375,-695.7415400668258,1136.0733248287627,2.4005
4,17856,23282,20253,10.1265,499.99692017245286,58.59375,889.965163349837,5426,0,05-05,0.8828033829844404,-66.3771216682801,0.9999999999829334,0.0,0.7833694743983146,-246.1081614789257,0.9116263440858683,-526.0,1.730389842888087,575.0475170476424,3.90625,59.244791666666664,130.49018799918304,1034.885551372657,2.3970000000000002
5,23282,29313,26312,13.156,513.0728225604803,54.6875,825.3189995185008,6031,0,05-05,0.9058904269201181,-53.30121928025267,0.9333333333174045,-3.90625,0.7264663129399438,-310.75432531026183,1.0132728494621952,79.0,13.07590238802743,503.7787576874993,-3.90625,55.989583333333336,-64.64616383133614,824.9197127396639,3.0295000000000005
6,29313,37085,32315,16.1575,452.9707432198573,54.6875,1075.5890236804346,7772,1,05-05,0.7997731353416,-113.40329862087566,0.9333333333174045,-3.90625,0.9467602135994246,-60.484301148328086,1.3057795698922536,1820.0,-60.10207934062299,488.6801619842634,0.0,55.989583333333336,250.27002416193375,930.2910621829242,3.0014999999999983
7,37085,46153,41855,20.9275,533.8721745285053,52.734375,1321.4703687748465,9068,1,05-05,0.9426141296879741,-32.50186731222766,0.8999999999846401,-5.859375,1.163191089776591,185.39704394608384,1.523521505376088,3116.0,80.901431308648,499.971913436281,-1.953125,54.036458333333336,245.88134509441193,1074.1261306579274,4.77
8,46153,52545,50451,25.2255,344.12192135775973,42.96875,586.7719142358471,6392,1,05-05,0.6075877351983601,-222.25212048297323,0.7333333333208178,-15.625,0.5164912346866107,-549.3014105929155,1.0739247311826152,440.0,-189.75025317074557,443.65494636870744,-9.765625,50.130208333333336,-734.6984545389994,994.6104355637095,4.298000000000002
9,52545,57800,54639,27.3195,759.4165950401302,35.15625,1050.7155006035143,5255,1,05-05,1.3408393374997594,193.04255319939728,0.5999999999897601,-23.4375,0.9248659198656575,-85.35782422524835,0.8828965053761957,-697.0,415.2946736823705,545.8035636421317,-7.8125,43.619791666666664,463.9435863676672,986.319261204736,2.094000000000001
1,0,6636,1919,0.9595,983.8673094222032,41.015625,2062.3418954562385,6636,0,06-02,0.7978338433408224,-249.3058852640396,0.8513513513336801,-7.161458333333336,0.9145942213338026,-192.58367410148094,0.8465365480289773,-1203.0,0.0,983.8673094222032,0.0,41.015625,0.0,2062.3418954562385,0.0
2,6636,15534,11353,5.6765,1229.685575444986,62.5,2108.390412919042,8898,0,06-02,0.9971718333991672,-3.48761924125688,1.2972972972703696,14.322916666666664,0.9350155239632348,-146.53515663867756,1.1350937619592887,1059.0,245.81826602278272,1106.7764424335946,21.484375,51.7578125,46.048517462803375,2085.36615418764,4.717
3,15534,23517,19716,9.858,1485.9666991915392,41.015625,2594.0444002978784,7983,0,06-02,1.2049943232575777,252.79350450529637,0.8513513513336801,-7.161458333333336,1.1503902547016323,339.11883074015896,1.018369690011351,144.0,256.28112374655325,1233.1731946862428,-21.484375,48.177083333333336,485.6539873788365,2254.9255695577194,4.181500000000001
4,23517,31200,27318,13.659,1319.6694033852036,50.78125,2226.943941436398,7683,0,06-02,1.0701411683862443,86.4962086989608,1.0540540540321752,2.6041666666666643,0.9875908861471656,-27.98162812132159,0.9800995024874372,-156.0,-166.29729580633557,1345.107226007243,9.765625,51.432291666666664,-367.10045886148055,2309.7929182177727,3.801
5,31200,38393,35083,17.5415,1335.0630283722926,46.875,2150.66435531188,7193,0,06-02,1.0826241067548432,101.88983368604977,0.9729729729527772,-1.3020833333333357,0.95376290213107,-104.26121424583926,0.917591529531711,-646.0,15.39362498708897,1380.2330436496784,-3.90625,46.223958333333336,-76.27958612451766,2323.884232348719,3.8824999999999985
6,38393,45316,41703,20.8515,1277.964399472149,39.0625,2097.6403018300725,6923,0,06-02,1.036321909183459,44.791204785906075,0.810810810793981,-9.114583333333336,0.9302481333078204,-157.2852677276469,0.8831483607601883,-916.0,-57.098628900143694,1310.8989437432149,-7.8125,45.572916666666664,-53.02405348180764,2158.416199526117,3.3100000000000023
7,45316,52262,48930,24.465,1332.8526884652529,60.546875,2047.7845550574762,6946,0,06-02,1.0808317065335586,99.67949377901004,1.2567567567306706,12.369791666666664,0.9081384249229211,-207.14101450024327,0.8860824084703551,-893.0,54.88828899310397,1315.2933721032314,21.484375,48.828125,-49.855746772596376,2098.696404066476,3.6134999999999984
8,52262,57777,55595,27.7975,1457.2871466610873,41.015625,2108.991024720944,5515,0,06-02,1.181737612315425,224.11395197484444,0.8513513513336801,-7.161458333333336,0.935281879451864,-145.93454483677533,0.7035336139812853,-2324.0,124.4344581958344,1356.034744866163,-19.53125,46.875,61.20646966346794,2084.8052938694977,3.3324999999999996
9,57777,64763,59959,29.9795,1381.873622833746,44.921875,1834.6563026566862,6986,1,06-02,1.1205835715430195,148.7004281475031,0.9324324324130782,-3.2552083333333357,0.813621667794437,-420.26926690103323,0.8911851001402102,-853.0,-75.41352382734135,1390.6711526533618,3.90625,48.828125,-274.3347220642579,1997.1439608117023,2.182000000000002
10,64763,72124,69568,34.784,1194.4567527504025,42.96875,1395.643173570747,7361,1,06-02,0.968604213825245,-38.716441935840294,0.8918918918733791,-5.208333333333336,0.6189309272163113,-859.2823959869725,0.9390228345451027,-478.0,-187.41687008334338,1344.5391740817452,-1.953125,42.96875,-439.0131290859392,1779.7635003161258,4.804499999999997
11,72124,77296,74681,37.3405,1179.5885258307087,44.921875,1791.6049113743861,5172,1,06-02,0.9565473292094026,-53.58466885553412,0.9324324324130782,-3.2552083333333357,0.7945295115550074,-463.3206581833333,0.6597780329122771,-2667.0,-14.868226919693825,1251.9729671382856,1.953125,44.270833333333336,395.96173780363915,1673.9681292006064,2.5564999999999998
12,77296,82129,79912,39.956,1116.1946094003092,39.0625,1265.8684386920684,4833,1,06-02,0.9051401816136607,-116.9785852859336,0.810810810793981,-9.114583333333336,0.5613792560522493,-989.0571308656511,0.6165327210102542,-3006.0,-63.393916430399486,1163.4132959938067,-5.859375,42.317708333333336,-525.7364726823178,1484.372174545734,2.6155000000000044
13,82129,86585,84346,42.173,1235.7088289656842,64.453125,1385.6148990743166,4456,1,06-02,1.002056186664911,2.5356342794414104,1.3378378378100686,16.276041666666664,0.6144836520459859,-869.3106704834029,0.568439852021869,-3383.0,119.51421956537502,1177.1639880655673,25.390625,49.479166666666664,119.74646038224819,1481.029416380257,2.2169999999999987
14,86585,91163,88825,44.4125,940.4828870582747,39.0625,834.7453950518459,4578,1,06-02,0.7626527166744002,-292.6903076279681,0.810810810793981,-9.114583333333336,0.37018756021078003,-1420.1801745058735,0.5840030616149274,-3261.0,-295.2259419074095,1097.462108474756,-25.390625,47.526041666666664,-550.8695040224707,1162.0762442727435,2.2394999999999996
15,91163,94800,93501,46.7505,1042.2237026321914,37.109375,2074.881358803633,3637,1,06-02,0.8451559822434512,-190.94949205405146,0.770270270254282,-11.067708333333336,0.9201551425086192,-180.04421075408663,0.4639622400815839,-4202.0,101.74081557391662,1072.80513955205,-1.953125,46.875,1240.135963751787,1431.747217643265,2.338000000000001
1,0,4924,1874,0.937,874.4382059920683,37.109375,1227.2792507584393,4924,0,06-03,0.859977280535956,-142.377267837938,0.8028169013910827,-9.114583333333336,0.7877505694343103,-330.6748763188284,0.8066841415463947,-1180.0,0.0,874.4382059920683,0.0,37.109375,0.0,1227.2792507584393,0.0
2,4924,11288,7975,3.9875,765.8141837055032,41.015625,944.0020099288778,6364,0,06-03,0.7531496160460484,-251.00129012450316,0.8873239436427757,-5.208333333333336,0.6059241369957573,-613.9521171483899,1.042595019659069,260.0,-108.62402228656515,820.1261948487858,3.90625,39.0625,-283.2772408295615,1085.6406303436586,3.0504999999999995
3,11288,18312,14602,7.301,1410.1940317924475,60.546875,2502.5811205444857,7024,0,06-03,1.3868731034150452,393.37855796244116,1.3098591549012402,14.322916666666664,1.6063252935680066,944.626993467218,1.1507208387940446,920.0,644.3798480869443,1016.8154738300063,19.53125,46.223958333333336,1558.579110615608,1557.9541270772677,3.3135000000000003
4,18312,25356,22023,11.0115,1617.0624429342724,64.453125,2161.972807926708,7044,0,06-03,1.5903204510074427,600.2469691042661,1.394366197152933,18.229166666666664,1.3876999138486803,604.0186808494402,1.153997378767832,940.0,206.86841114182494,1264.3568861440745,3.90625,55.338541666666664,-340.60831261777776,1869.5186461333572,3.7104999999999997
5,25356,32097,28689,14.3445,1349.0586418609712,64.453125,1726.8224720737746,6741,0,06-03,1.3267487332565744,332.24316803096485,1.394366197152933,18.229166666666664,1.1083910893526736,168.86834499650695,1.1043577981649566,637.0,-268.00380107330125,1458.7717055292303,0.0,63.151041666666664,-435.15033585293327,2130.458800181656,3.333
6,32097,39467,35506,17.753,1507.9528689607007,54.6875,2524.1337592288537,7370,0,06-03,1.4830152645880377,491.13739513069436,1.183098591523701,8.463541666666664,1.620159230209509,966.179632151586,1.2074049803405622,1266.0,158.8942270997295,1491.3579845853146,-9.765625,61.197916666666664,797.3112871550791,2137.643013076445,3.4085
7,39467,46441,43429,21.7145,1444.4311220723903,46.875,2200.4967578521696,6974,0,06-03,1.420544001587896,427.61564824238394,1.014084507020315,0.6510416666666643,1.4124271822938097,642.5426307749019,1.1425294888595767,870.0,-63.52174688831042,1433.8142109646876,-7.8125,55.338541666666664,-323.6370013766841,2150.4843297182656,3.961500000000001
8,46441,53257,49454,24.727,1266.953844586856,46.875,2136.8379183068473,6816,1,06-03,1.2460017350182677,250.13837075684955,1.014084507020315,0.6510416666666643,1.3715666470322831,578.8837912295796,1.1166448230666584,712.0,-177.4772774855344,1406.4459452066492,0.0,49.479166666666664,-63.65883954532228,2287.1561451292905,3.0124999999999993
9,53257,61181,57061,28.5305,1208.8641488442552,52.734375,1767.5649428110257,7924,1,06-03,1.1888726912167027,192.04867501424883,1.1408450703978543,6.510416666666664,1.1345423540331414,209.61081573375805,1.298165137614466,1820.0,-58.089695742600725,1306.7497051678338,5.859375,48.828125,-369.2729754958216,2034.9665396566809,3.8034999999999997
10,61181,69979,65301,32.6505,1175.4655771132498,46.875,2209.8957186778957,8798,1,06-03,1.1560264446847028,158.65010328324342,1.014084507020315,0.6510416666666643,1.418460069053674,651.941591600628,1.4413499344689642,2694.0,-33.398571731005404,1217.094523514787,-5.859375,48.828125,442.33077586687,2038.0995265985894,4.120000000000001
11,69979,79196,74658,37.329,1041.630983117901,41.015625,1595.2806984336262,9217,1,06-03,1.0244051255370834,24.815509287894656,0.8873239436427757,-5.208333333333336,1.02395871014852,37.3265713563585,1.5099934469198049,3113.0,-133.83459399534877,1141.9869030251352,-5.859375,46.875,-614.6150202442695,1857.5804533075159,4.6785
